id	text
478829	"Our medium-fussy, senior dog will not eat beef (unless it's off our plates) but our puppy (who is HUGE) seems to enjoy these two flavors, and is never reluctant to eat when we give them to him. We've only started feeding the dogs Mighty Dog within the past six months, and are satisfied with the product, since there are plenty of choices and we have found three varieties that our senior will eat.<br /><br />Our vet always asks what we're feeding the dogs, and when I reported """"Mighty Dog and Little Champions,"""" he didn't give the standard lecture about sub-standard dog food. We did, however, get the standard lecture about tooth-brushing..."
29809	"""""Plantation Mint"""" recreates old traditional Southern USA fine, mellow, balanced black tea with cool spearmint to invigorate, refresh and soothe at any time. Good icy or hot. Good with or without cream or honey. With natural spearmint leaf added to good black tea leaf. With richly balanced tea and mint in individual sealed steeping bags. Healthful antioxidants from both the black tea and spearmint. Soothes even someones belly as well as attitude due to MELLOW spearmint known to do so -- such as versus ache, nausea, heartburn and indigestion. Not somewhat harsh like peppermint yet not somewhat bland like green tea. BALANCED indeed. Great virtue at a small price for this pack of six 20-count boxes. Bigelow and Amazon, thank you ever so kindly +++"
41329	Checking prices out on the website-this is ridiculous. I can buy a gallon of this at Wal-Mart for $2.50-$3.00. I don't know where they're coming up with $39.99 for 4. I called Amazon and they were not any help. Just beware.
277238	So my cafe at work switch to a bunch of chips I don't like and some Popchips.  Then they added these sweet potato chips and they're the only ones I buy now.  The sad thing is that these are hard to find at stores.  You'll find plenty of the other Popchip flavors, but not the sweet potato.  So I broke down and bought a box.  I went with the 3-ounce version because the price per oz was lower than the smaller bags.  These bags aren't TOO big, and I just use a clip on them to keep the air out after they're opened.
84695	I bought 10 lbs of belly flops a while back and those were so good and very sweet.  These jelly beans or not as sweet nor tasty. There seems to be a lot more root beer beans than any other ones.  They did not come in bags just a box of jelly beans.  The value was very good for the money, but in the future I'm only going to stick to flops.
363131	Sumatra coffee is one of the best coffees I have drunk.  Use an extra fine grind (expresso)for a strong, bold flavor experience.
559925	The apple cinnamon one is my favorite!  But I do recommend both.  They are wonderful, nutty, high fiber, protein - don't taste like microwave oatmeal at all!  Throw in fresh blueberries and you have a great breakfast!!
428943	I just opened my box and these things are yummy! Great pineapple flavor, and it has a nice chew.  Although I prefer chewier bears like Haribo, these are still gummy enough for my likes.  I guess I can understand what people say by them being a bit yellow compared to the picture.  But that pic is probably taken with some bright lighting.  They look exactly the way they should be. Any other brand of gummy bears, when you get to the white/pineapple one..it looks just like this.  Will def order again...but not sure what other flavor I want to try
420640	I use the Kind bars to keep me going at work when there's no time to have a meal. They are crunchy and good tasting, they also seem to sustain me during the day. Great product!!!!!!!!!!
381147	"It used to be, when I was young, that you could go into a local candy store and sit at the counter and get a malted milk shake.  Today, there seems to be no candy stores, just ice cream palaces who make a """"milk shake"""" , which, really, is just glorified chocolate milk.  With the absence of malt powder from the supermarket shelves, I thought that that taste was gone from my mouth forever.  But no!!!  Here it is, available at a good price, waiting to be delivered to, and used by you to bring back the taste and texture of malted milk shakes!  and for those who have never tasted a malted milk shake, well, what are you waiting for?"
503385	I've been buying these for years and was delighted to find them on Amazon.  Super value here.
398536	We were going through this stuff like crazy, so this bulk packaged box was a great deal for the price.
15745	So far I've had no problems ordering this product and receiving it as promised. I am a Nantucket lover and occasionally will buy a specialty/seasonal flavor on the side.Green Mountain is extremely expensive at most local stores! I've been buying bulk online for years. (I'm a coffee-holic) I suggest buying/trying a sample at your local store. (some even will let you brew a free cup!) Then, you can decide where your taste takes you! Happy sipping!
524334	"I used 3/4 of a cup of boiled water per packet, and it turned out great! You can add thinly sliced sauteed beef and a small pinch of dried chili flakes to this soup to change it up, but it's perfect just the way it is.<br /><br />If you can visualize yourself taking a long deep breath of ocean air, the briney parfume filling your nasal cavity is the best way to describe your overall taste experience. Plus, it has just the right amount of soft, thin seaweed pieces.<br /><br />My four year old son loves it, he'll ask for two servings when I make it.<br /><br />""""Kikkoman Instant Wakame Soup Is A Winner!"""""
